"make","model","trim","year start","year end","bp","hub","offset","thread","thread","suggested tire size","tire_size","with"
"PONTIAC","VIBE","BASE","2003","2008","5x100","54.1","HIGH","12X1.5","NUT","oe-17","215/50-17",""
"PONTIAC","VIBE","GT","2003","2008","5x100","54.1","HIGH","12X1.5","NUT","oe-16","205/55-16",""
"PONTIAC","VIBE","GT","2003","2008","5x100","54.1","HIGH","12X1.5","NUT","oe-17","215/50-17",""
"PONTIAC","VIBE","1.8L","2009","2009","5x100","54.1","HIGH","12X1.5","NUT","oe-16","205/55-16",""
"PONTIAC","VIBE","2.4L","2009","2009","5x114.3","60.1","HIGH","12X1.5","NUT","oe-16","205/55-16","awd"
"PONTIAC","VIBE","2.4L","2009","2009","5x114.3","60.1","HIGH","12X1.5","NUT","oe-17","215/45-17",""
"PONTIAC","VIBE","GT","2009","2009","5x114.3","60.1","HIGH","12X1.5","NUT","oe-18","215/45-18",""
"PONTIAC","AZTEK","BASE","2001","2005","5x115","70.3","HIGH","12X1.5","NUT","oe-15","215/70-15",""
"PONTIAC","AZTEK","BASE","2001","2005","5x115","70.3","HIGH","12X1.5","NUT","oe-16","215/65-16",""
"PONTIAC","AZTEK","BASE","2001","2005","5x115","70.3","HIGH","12X1.5","NUT","oe-16","215/70-16",""
"PONTIAC","AZTEK","BASE","2001","2005","5x115","70.3","HIGH","12X1.5","NUT","oe-17","225/60-17",""
"PONTIAC","AZTEK","BASE","2001","2005","5x115","70.3","HIGH","12X1.5","NUT","oe-17","235/55-17",""
"PONTIAC","MONTANA","BASE","1999","2004","5x115","70.3","HIGH","12X1.5","NUT","oe-15","215/70-15",""
"PONTIAC","MONTANA","BASE","1999","2004","5x115","70.3","HIGH","12X1.5","NUT","oe-16","225/60-16",""
"PONTIAC","MONTANA","BASE","2005","2005","5x115","70.3","HIGH","12X1.5","NUT","oe-15","215/70-15",""
"PONTIAC","MONTANA","BASE","2005","2005","5x115","70.3","HIGH","12X1.5","NUT","oe-16","225/60-16",""
"PONTIAC","MONTANA","SV6","2006","2006","6x115","70.3","HIGH","12X1.5","NUT","oe-17","225/60-17",""
"PONTIAC","PRESTIGE","BASE","2008","2009","5x115","70.3","HIGH","12X1.5","NUT","oe-16","225/60-16",""
"PONTIAC","TORRENT","BASE","2006","2009","5x115","70.3","HIGH","12X1.5","NUT","oe-16","235/65-16","fwd,awd"
"PONTIAC","TORRENT","BASE","2006","2009","5x115","70.3","HIGH","12X1.5","NUT","oe-17","235/60-17",""
"PONTIAC","TORRENT","BASE","2006","2009","5x115","70.3","HIGH","12X1.5","NUT","oe-18","235/50-18",""
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-18","235/40-18","special offset  45-52"
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-18","265/40-18",""
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-18","235/40-18",""
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-18","295/35-18",""
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-19","235/35-19",""
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-19","265/35-19",""
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-19","235/35-19",""
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-19","295/30-19",""
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-19","235/35-19",""
"PORSCHE","911","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-19","305/30-19",""
"PORSCHE","BOXSTER","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-17","205/55-17","special offset  45-52"
"PORSCHE","BOXSTER","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-17","235/50-17",""
"PORSCHE","BOXSTER","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-18","235/40-18",""
"PORSCHE","BOXSTER","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-18","265/40-18",""
"PORSCHE","BOXSTER","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-19","235/35-19",""
"PORSCHE","BOXSTER","BASE","2005","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-19","265-35-19",""
"PORSCHE","CAYMAN","BASE","2006","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-17","205/55-17","special offset  45-52"
"PORSCHE","CAYMAN","BASE","2006","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-17","235/50-17",""
"PORSCHE","CAYMAN","BASE","2006","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-18","235/40-18",""
"PORSCHE","CAYMAN","BASE","2006","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-18","265/40-18",""
"PORSCHE","CAYMAN","BASE","2006","2009","5x130","71.5","S/O","14X1.5","BOLT","f-oe-19","235/35-19",""
"PORSCHE","CAYMAN","BASE","2006","2009","5x130","71.5","S/O","14X1.5","BOLT","r-oe-19","265/35-19",""
"PORSCHE","CAYENNE","BASE","2004","2009","5x130","71.5","S/O","14X1.5","BOLT","oe-17","235-65-17","special offset  45-52"
"PORSCHE","CAYENNE","BASE","2004","2009","5x130","71.5","S/O","14X1.5","BOLT","oe-18","255/55-18",""
"PORSCHE","CAYENNE","BASE","2004","2009","5x130","71.5","S/O","14X1.5","BOLT","oe-19","275/45-19",""
"PORSCHE","CAYENNE","BASE","2004","2009","5x130","71.5","S/O","14X1.5","BOLT","oe-20","275/40-20",""
"PORSCHE","CAYENNE","BASE","2004","2009","5x130","71.5","S/O","14X1.5","BOLT","oe-21","295/35-21",""
"SAAB","9.2X AWD","BASE","2005","2006","5x100","56.1","HIGH+","12X1.5","NUT","oe-16","205/55-16",""
"SAAB","9.2X AWD","BASE","2005","2006","5x100","56.1","HIGH+","12X1.5","NUT","oe-17","215/45-17",""
"SAAB","9.3","BASE","1999","2001","5x110","65.1","HIGH","12X1.5","NUT","oe-15","195/60-15",""
"SAAB","9.3","BASE","1999","2001","5x110","65.1","HIGH","12X1.5","NUT","oe-16","205/50-16",""
"SAAB","9.3","","2002","2007","5x110","65.1","HIGH","12X1.5","NUT","oe-15","215/55-15",""
"SAAB","9.3","","2002","2007","5x110","65.1","HIGH","12X1.5","NUT","oe-16","205/55-16",""
"SAAB","9.3","","2002","2007","5x110","65.1","HIGH","12X1.5","NUT","oe-16","215/55-16",""
"SAAB","9.3","","2002","2007","5x110","65.1","HIGH","12X1.5","NUT","oe-17","215/45-17",""
"SAAB","9.3","","2002","2007","5x110","65.1","HIGH","12X1.5","NUT","oe-17","225/45-17",""
"SAAB","9.3","SEDAN","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-16","215/55-16",""
"SAAB","9.3","SEDAN","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","235/45-17",""
"SAAB","9.3","WAGON","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-16","215/55-16",""
"SAAB","9.3","WAGON","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","235/45-17",""
"SAAB","9.3","CONVERTIBLE","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-16","215/55-16",""
"SAAB","9.3","CONVERTIBLE","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","235/45-17",""
"SAAB","9.3","XWD","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","235/50-17",""
"SAAB","9.3","AERO","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","235/50-17",""
"SAAB","9.3","SEDAN","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","235/50-17",""
"SAAB","9.3","TURBO X","2006","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-18","235/45-18",""
"SAAB","9.4","BASE","1993","1998","5x110","65.1","HIGH","12X1.5","NUT","oe-15","215/55-15",""
"SAAB","9.5","SEDAN","1999","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-16","215/55-16",""
"SAAB","9.5","SEDAN","1999","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","225/45-17",""
"SAAB","9.5","SEDAN","1999","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","235/45-17",""
"SAAB","9.5","SPORTCOMBI","1999","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-16","215/55-16",""
"SAAB","9.5","SPORTCOMBI","1999","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","225/45-17",""
"SAAB","9.5","SPORTCOMBI","1999","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","235/45-17",""
"SAAB","9.7X","BASE","2005","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-18","255/55-18",""
"SAAB","9.7X","BASE","2005","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-20","255/50-20",""
"SATURN","ASTRA","BASE","2008","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-16","205/55-16",""
"SATURN","ASTRA","BASE","2008","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","225/45-17",""
"SATURN","ASTRA","BASE","2008","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-18","215/45-18",""
"SATURN","AURA","XE","2007","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","215/55-17",""
"SATURN","AURA","XE","2007","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","225/50-17",""
"SATURN","AURA","XR","2007","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","215/55-17",""
"SATURN","AURA","XR","2007","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","225/50-17",""
"SATURN","AURA","XR V6","2007","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-18","225/50-18",""
"SATURN","AURA","HYBRID","2008","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-16","215/60-16",""
"SATURN","AURA","HYBRID","2008","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-17","215/55-17",""
"SATURN","ION","ION-2","2003","2007","4x100","57.1","HIGH","12X1.5","NUT","oe-14","185/70-14",""
"SATURN","ION","ION-2","2003","2007","4x100","57.1","HIGH","12X1.5","NUT","oe-15","195/60-15",""
"SATURN","ION","ION-2","2003","2007","4x100","57.1","HIGH","12X1.5","NUT","oe-16","205/55-16",""
"SATURN","ION","ION-2","2003","2007","4x100","57.1","HIGH","12X1.5","NUT","oe-17","215/45-17",""
"SATURN","ION","ION-3","2003","2007","4x100","57.1","HIGH","12X1.5","NUT","oe-14","185/70-14",""
"SATURN","ION","ION-3","2003","2007","4x100","57.1","HIGH","12X1.5","NUT","oe-15","195/60-15",""
"SATURN","ION","ION-3","2003","2007","4x100","57.1","HIGH","12X1.5","NUT","oe-16","205/55-16",""
"SATURN","ION","ION-3","2003","2007","4x100","57.1","HIGH","12X1.5","NUT","oe-17","215/45-17",""
"SATURN","ION","REDLINE","2005","2007","5x110","65.1","HIGH","12X1.5","NUT","oe-17","215/45-17",""
"SATURN","L-SERIES","BASE","2000","2005","5x110","65.1","HIGH","12X1.5","BOLT","oe-15","195/65-15",""
"SATURN","L-SERIES","BASE","2000","2005","5x110","65.1","HIGH","12X1.5","BOLT","oe-15","205/65-15",""
"SATURN","L-SERIES","BASE","2000","2005","5x110","65.1","HIGH","12X1.5","BOLT","oe-16","215/55-16",""
"SATURN","SC SERIES","BASE","1991","2002","4x100","57.1","HIGH","12X1.5","NUT","oe-14","175/70-14",""
"SATURN","SC SERIES","BASE","1991","2002","4x100","57.1","HIGH","12X1.5","NUT","oe-14","185/65-14",""
"SATURN","SC SERIES","BASE","1991","2002","4x100","57.1","HIGH","12X1.5","NUT","oe-15","185/65-15",""
"SATURN","SC SERIES","BASE","1991","2002","4x100","57.1","HIGH","12X1.5","NUT","oe-15","195/60-15",""
"SATURN","SKY","BASE","2007","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-18","245/45-18",""
"SATURN","SKY","REDLINE","2007","2009","5x110","65.1","HIGH","12X1.5","NUT","oe-18","245/45-18",""
"SATURN","OUTLOOK","XE","2007","2009","6x132","74.5","HIGH+","14X1.5","NUT","oe-18","255/65-18","fwd,awd"
"SATURN","OUTLOOK","XE","2007","2009","6x132","74.5","HIGH+","14X1.5","NUT","oe-19","255/60-19",""
"SATURN","OUTLOOK","XE","2007","2009","6x132","74.5","HIGH+","14X1.5","NUT","oe-20","255/55-20",""
"SATURN","OUTLOOK","XR","2007","2009","6x132","74.5","HIGH+","14X1.5","NUT","oe-18","255/65-18","fwd,awd"
"SATURN","OUTLOOK","XR","2007","2009","6x132","74.5","HIGH+","14X1.5","NUT","oe-19","255/60-19",""
"SATURN","OUTLOOK","XR","2007","2009","6x132","74.5","HIGH+","14X1.5","NUT","oe-20","255/55-20",""
"SATURN","RELAY","BASE","2005","2007","5x115","70.3","HIGH","12X1.5","NUT","oe-17","225/60-17",""
"SATURN","VUE","BASE","2002","2007","5x115","70.3","HIGH","12X1.5","NUT","oe-16","215/70-16","fwd,awd"
"SATURN","VUE","BASE","2002","2007","5x115","70.3","HIGH","12X1.5","NUT","oe-16","235/65-16",""
"SATURN","VUE","BASE","2002","2007","5x115","70.3","HIGH","12X1.5","NUT","oe-17","235/60-17",""
"SATURN","VUE","REDLINE","2005","2007","5x115","70.3","HIGH","12X1.5","NUT","oe-18","245/50-18",""
"SATURN","VUE","GREENLINE - HYBRID","2007","2007","5x115","70.3","HIGH","12X1.5","NUT","oe-16","215/70-16",""
"SATURN","VUE","BASE","2008","2009","5x115","70.3","HIGH","12X1.5","NUT","oe-16","235/65-16",""
"SATURN","VUE","BASE","2008","2009","5x115","70.3","HIGH","12X1.5","NUT","oe-17","235/65-17",""
"SATURN","VUE","REDLINE","2008","2009","5x115","70.3","HIGH","12X1.5","NUT","oe-18","235/55-18",""
"SATURN","VUE","GREENLINE ","2008","2009","5x115","70.3","HIGH","12X1.5","NUT","oe-17","225/60-17",""
"SCION","TC","BASE","2005","2009","5x100","54.1","HIGH","12X1.5","NUT","oe-17","215/45-17",""
"SCION","TC","BASE","2005","2009","5x100","54.1","HIGH","12X1.5","NUT","oe-18","225/40-18",""
"SCION","XA","BASE","2004","2007","4x100","54.1","HIGH","12X1.5","NUT","oe-15","185/60-15",""
"SCION","XB","BASE","2004","2007","4x100","54.1","HIGH","12X1.5","NUT","oe-15","185/60-15",""
"SCION","XB","BASE","2008","2009","5x114.3","60.1","HIGH","12X1.5","NUT","oe-16","205/55-16",""
"SCION","XB","BASE","2008","2009","5x114.3","60.1","HIGH","12X1.5","NUT","oe-19","235/35-19",""
"SCION","XD","BASE","2008","2009","5x100","54.1","HIGH","12X1.5","NUT","oe-16","195/60-16",""
"SCION","XD","BASE","2008","2009","5x100","54.1","HIGH","12X1.5","NUT","oe-18","225/40-18",""
"SMART","FORTWO","BASE","2008","2009","3x112","57.1","S/O","12X1.5","NUT","f-oe-15","155/60-15","special offset 22-26"
"SMART","FORTWO","BASE","2008","2009","3x112","57.1","S/O","12X1.5","NUT","r-oe-15","175/55-15",""
"SUBARU","IMPREZA","BASE","1993","2004","5x100","56.1","HIGH","12X1.25","NUT","oe-14","175/70-14",""
"SUBARU","IMPREZA","BASE","1993","2004","5x100","56.1","HIGH","12X1.25","NUT","oe-15","195/60-15",""
"SUBARU","IMPREZAV WRX","STI SEDAN","2004","2004","5x100","56.1","HIGH+","12X1.25","NUT","oe-17","225/45-17",""
"SUBARU","IMPREZA 2.5 RS","SPT WAGON","1998","2007","5x100","56.1","HIGH","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","IMPREZA 2.5 RS","SEDAN","1998","2007","5x100","56.1","HIGH","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","IMPREZA 2.5 RS","SEDAN W/SPECIAL PKG","1998","2007","5x100","56.1","HIGH","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","IMPREZAV WRX","SEDAN","2002","2007","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","IMPREZAV WRX","SEDAN","2002","2007","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","215/45-17",""
"SUBARU","IMPREZAV WRX","SPT WAGON","2002","2007","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","IMPREZAV WRX","SPT WAGON","2002","2007","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","215/45-17",""
"SUBARU","IMPREZAV WRX","TR SEDAN","2002","2007","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","IMPREZAV WRX","TR SEDAN","2002","2007","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","215/45-17",""
"SUBARU","IMPREZAV WRX","STI SEDAN","2005","2007","5x100","56.1","HIGH+","12X1.25","NUT","oe-17","225/45-17",""
"SUBARU","IMPREZA","2.5I","2008","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","IMPREZA GT","2.5I","2009","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-17","205/50-17",""
"SUBARU","IMPREZA","OUTBACK SPORT","2008","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-17","205/50-17",""
"SUBARU","IMPREZA WRX","BASE","2008","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-17","205/50-17",""
"SUBARU","IMPREZA WRX","BASE","2008","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-17","225/45-17",""
"SUBARU","IMPREZA WRX","Sti","2008","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-18","245/40-18",""
"SUBARU","LEGACY","BASE","1990","2000","5x100","56.1","HIGH","12X1.25","NUT","oe-14","185/70-14",""
"SUBARU","LEGACY","BASE","1990","2000","5x100","56.1","HIGH","12X1.25","NUT","oe-15","195/60-15",""
"SUBARU","LEGACY","BASE","2000","2004","5x100","56.1","HIGH","12X1.25","NUT","oe-15","205/60-15",""
"SUBARU","LEGACY","BASE","2000","2004","5x100","56.1","HIGH","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","LEGACY","2.5I","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","LEGACY","2.5I","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","205/50-17",""
"SUBARU","LEGACY","2.5I","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","215/45-17",""
"SUBARU","LEGACY","2.5GT","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","LEGACY","2.5GT","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","205/50-17",""
"SUBARU","LEGACY","2.5GT","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","215/45-17",""
"SUBARU","LEGACY","2.5 LIMITED","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","LEGACY","2.5 LIMITED","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","205/50-17",""
"SUBARU","LEGACY","2.5 LIMITED","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","215/45-17",""
"SUBARU","LEGACY","2.5i GT LIMITED","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","LEGACY","2.5i GT LIMITED","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","205/50-17",""
"SUBARU","LEGACY","2.5i GT LIMITED","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","215/45-17",""
"SUBARU","LEGACY","SPEC B","2005","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-18","215/45-18",""
"SUBARU","LEGACY 3.0R","BASE","2009","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","215/45-17",""
"SUBARU","LEGACY 3.0R","LIMITED","2008","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-18","215/45-18",""
"SUBARU","OUTBACK","SPORT","2002","2007","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","205/55-16",""
"SUBARU","OUTBACK","2.5i","2005","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","225/60-16",""
"SUBARU","OUTBACK","2.5i","2005","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-17","225/55-17",""
"SUBARU","OUTBACK","2.5XT","2005","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","225/60-16",""
"SUBARU","OUTBACK","2.5XT","2005","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-17","225/55-17",""
"SUBARU","OUTBACK","3.0R","2005","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-16","225/60-16",""
"SUBARU","OUTBACK","3.0R","2005","2009","5x100","56.1","HIGH+","12X1.25","NUT","oe-17","225/55-17",""
"SUBARU","BAJA","SPORT","2005","2006","5x100","56.1","HIGH","12X1.25","NUT","oe-16","225/60-16",""
"SUBARU","BAJA","TURBO","1998","2004","5x100","56.1","HIGH","12X1.25","NUT","oe-16","225/60-16",""
"SUBARU","FORESTER","L","1998","2004","5x100","56.1","HIGH","12X1.25","NUT","oe-15","205/70-15",""
"SUBARU","FORESTER","L","1998","2004","5x100","56.1","HIGH","12X1.25","NUT","oe-16","215/60-16",""
"SUBARU","FORESTER","S","2009","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-15","205/70-15",""
"SUBARU","FORESTER","S","2009","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-16","215/60-16",""
"SUBARU","FORESTER","2.5X","2003","2008","5x100","56.1","HIGH","12X1.25","NUT","oe-16","215/60-16",""
"SUBARU","FORESTER","2.5X","2003","2008","5x100","56.1","HIGH","12X1.25","NUT","oe-17","215/55-17",""
"SUBARU","FORESTER","2.5XT","2003","2008","5x100","56.1","HIGH","12X1.25","NUT","oe-16","215/60-16",""
"SUBARU","FORESTER","2.5XT","2003","2008","5x100","56.1","HIGH","12X1.25","NUT","oe-17","215/55-17",""
"SUBARU","FORESTER","2.5X","2009","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-16","215/65-16",""
"SUBARU","FORESTER","2.5X","2009","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","225/55-17",""
"SUBARU","FORESTER","2.5XT","2009","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-16","215/65-16",""
"SUBARU","FORESTER","2.5XT","2009","2009","5x100","56.1","HIGH","12X1.25","NUT","oe-17","225/55-17",""
"SUBARU","TRIBECA","BASE","2006","2009","5x114.3","56.1","HIGH+","12X1.25","NUT","oe-18","255/55-18",""
"SUZUKI","AERIO","BASE","2002","2007","4x100","54.1","HIGH","12X1.25","NUT","oe-14","185/65-14",""
"SUZUKI","AERIO","BASE","2002","2007","4x100","54.1","HIGH","12X1.25","NUT","oe-15","195/55-15",""
"SUZUKI","ESTEEM","BASE","1995","2003","4x100","54.1","HIGH","12X1.25","NUT","oe-13","155/80-13",""
"SUZUKI","ESTEEM","BASE","1995","2003","4x100","54.1","HIGH","12X1.25","NUT","oe-13","175/70-13",""
"SUZUKI","ESTEEM","BASE","1995","2003","4x100","54.1","HIGH","12X1.25","NUT","oe-14","185/60-14",""
"SUZUKI","ESTEEM","BASE","1995","2003","4x100","54.1","HIGH","12X1.25","NUT","oe-15","195/55-15",""
"SUZUKI","FORENZA","BASE","2004","2008","4x114.3","56.5","HIGH","12X1.25","NUT","oe-15","195/55-15",""
"SUZUKI","RENO","BASE","2005","2008","4x114.3","56.5","HIGH","12X1.25","NUT","oe-15","195/55-15",""
"SUZUKI","SWIFT","BASE","1995","2001","4x114.3","56.5","HIGH","12X1.25","NUT","oe-13","155/80-13",""
"SUZUKI","SWIFT","BASE","1995","2001","4x114.3","56.5","HIGH","12X1.25","NUT","oe-14","185/60-14",""
"SUZUKI","SWIFT","BASE","1995","2001","4x114.3","56.5","HIGH","12X1.25","NUT","oe-15","195/55-15",""
"SUZUKI","SX4","SEDAN","2007","2009","5x114.3","60.1","HIGH","12X1.25","NUT","oe-15","195/65-15",""
"SUZUKI","SX4","SEDAN","2007","2009","5x114.3","60.1","HIGH","12X1.25","NUT","oe-16","205/60-16",""
"SUZUKI","SX4","SEDAN","2007","2009","5x114.3","60.1","HIGH","12X1.25","NUT","oe-17","205/50-17",""
"SUZUKI","SX4","CROSSOVER","2008","2009","5x114.3","60.1","HIGH","12X1.25","NUT","oe-16","205/60-16",""
"SUZUKI","VERONCA","BASE","2004","2006","4x114.3","56.5","HIGH","12X1.25","NUT","oe-15","205/65-15",""
"SUZUKI","VERONCA","BASE","2004","2006","4x114.3","56.5","HIGH","12X1.25","NUT","oe-16","205/60-16",""
"SUZUKI","EQUATOR","BASE","2009","2009","6x114.3","66.1","MID","12X1.25","NUT","oe-15","235/75-15",""
"SUZUKI","EQUATOR","BASE","2009","2009","6x114.3","66.1","MID","12X1.25","NUT","oe-16","265/70-16",""
"SUZUKI","EQUATOR","BASE","2009","2009","6x114.3","66.1","MID","12X1.25","NUT","oe-17","265/65-17",""
"SUZUKI","GRAND VITARA","BASE","1999","2005","5x139.7","108","LOW","12X1.25","NUT","oe-16","235/60-16",""
"SUZUKI","GRAND VITARA","BASE","2006","2009","5x114.3","67.1","HIGH","12X1.25","NUT","oe-16","225/70-16",""
